input,output,word_count,query_type,difficulty
kobe bryant total career three pointers made,"SELECT p.player_name, SUM(pg.fg3m) AS career_fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Kobe Bryant' GROUP BY p.player_name;",7,other,medium
dirk nowitzki total career three pointers made,"SELECT p.player_name, SUM(pg.fg3m) AS career_fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Dirk Nowitzki' GROUP BY p.player_name;",7,other,medium
tim duncan total career three pointers made,"SELECT p.player_name, SUM(pg.fg3m) AS career_fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Tim Duncan' GROUP BY p.player_name;",7,other,medium
lebron james total career three pointers made,"SELECT p.player_name, SUM(pg.fg3m) AS career_fg3m FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'LeBron James' GROUP BY p.player_name;",7,other,medium
how many total games have been played in the 2023 season,SELECT COUNT(*) AS total_games FROM game WHERE season_id = 22022;,11,count,easy
how many total games have been played in the 2022 season,SELECT COUNT(*) AS total_games FROM game WHERE season_id = 22021;,11,count,easy
how many total games have been played in the 2016 season,SELECT COUNT(*) AS total_games FROM game WHERE season_id = 22015;,11,count,easy
how many total games have been played in the 2014 season,SELECT COUNT(*) AS total_games FROM game WHERE season_id = 22013;,11,count,easy
how many total games have been played in the 2011 season,SELECT COUNT(*) AS total_games FROM game WHERE season_id = 22010;,11,count,easy
all games in the 2020 season played in january 2020,"SELECT g.game_id, g.date, t.city, t.nickname FROM game g JOIN team t ON g.team_id_home_id = t.team_id WHERE g.season_id = 22019 AND g.date BETWEEN '2020-01-01' AND '2020-01-31' ORDER BY g.date;",10,other,medium
all games in the 2022 season played in february 2022,"SELECT g.game_id, g.date, t.city, t.nickname FROM game g JOIN team t ON g.team_id_home_id = t.team_id WHERE g.season_id = 22021 AND g.date BETWEEN '2022-02-01' AND '2022-02-28' ORDER BY g.date;",10,other,medium
all games in the 2023 season played in april 2023,"SELECT g.game_id, g.date, t.city, t.nickname FROM game g JOIN team t ON g.team_id_home_id = t.team_id WHERE g.season_id = 22022 AND g.date BETWEEN '2023-04-01' AND '2023-04-30' ORDER BY g.date;",10,other,medium
all games in the 2019 season played in november 2018,"SELECT g.game_id, g.date, t.city, t.nickname FROM game g JOIN team t ON g.team_id_home_id = t.team_id WHERE g.season_id = 22018 AND g.date BETWEEN '2018-11-01' AND '2018-11-30' ORDER BY g.date;",10,other,medium
all games in the 2017 season played in december 2016,"SELECT g.game_id, g.date, t.city, t.nickname FROM game g JOIN team t ON g.team_id_home_id = t.team_id WHERE g.season_id = 22016 AND g.date BETWEEN '2016-12-01' AND '2016-12-31' ORDER BY g.date;",10,other,medium
how many players in the database were born in the usa,SELECT COUNT(*) AS num_players FROM player WHERE country = 'USA';,11,comparison,medium
how many total unique players are in the database,SELECT COUNT(DISTINCT player_id) AS total_players FROM player;,9,count,easy
how many total seasons of data are in the database,SELECT COUNT(DISTINCT season_id) AS total_seasons FROM player_season;,10,count,easy
earliest season in the database,SELECT MIN(season_id) AS earliest_season FROM player_season;,5,other,easy
latest season in the database,SELECT MAX(season_id) AS latest_season FROM player_season;,5,other,easy
how many teams are in the database,SELECT COUNT(*) AS total_teams FROM team;,7,count,easy
which team was founded the earliest,"SELECT nickname, city, year_founded FROM team ORDER BY year_founded ASC LIMIT 1;",6,lookup,easy
which team was founded most recently,"SELECT nickname, city, year_founded FROM team ORDER BY year_founded DESC LIMIT 1;",6,lookup,easy
all teams founded before 1960,"SELECT nickname, city, year_founded FROM team WHERE year_founded < 1960 ORDER BY year_founded;",5,comparison,medium
all teams founded after 2000,"SELECT nickname, city, year_founded FROM team WHERE year_founded > 2000 ORDER BY year_founded;",5,other,easy
players who averaged over 30 points per game in any season min 50 games,"SELECT DISTINCT p.player_name, ps.pts, ps.season_id FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.pts >= 30 AND ps.gp >= 50 ORDER BY ps.pts DESC;",14,other,medium
players who averaged over 30 points per game in 2006 min 50 games,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22005 AND ps.pts >= 30 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged over 30 points per game in 2019 min 50 games,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22018 AND ps.pts >= 30 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged over 30 points per game in 2020 min 50 games,"SELECT p.player_name, ps.pts FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22019 AND ps.pts >= 30 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged a 20 10 double double in 2007 min 50 games,"SELECT p.player_name, ps.pts, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22006 AND ps.pts >= 20 AND ps.reb >= 10 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged a 20 10 double double in 2012 min 50 games,"SELECT p.player_name, ps.pts, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22011 AND ps.pts >= 20 AND ps.reb >= 10 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged a 20 10 double double in 2017 min 50 games,"SELECT p.player_name, ps.pts, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22016 AND ps.pts >= 20 AND ps.reb >= 10 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged a 20 10 double double in 2021 min 50 games,"SELECT p.player_name, ps.pts, ps.reb FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22020 AND ps.pts >= 20 AND ps.reb >= 10 AND ps.gp >= 50 ORDER BY ps.pts DESC;",13,other,medium
players who averaged a 20 5 double in scoring and assists in 2004 min 50 games,"SELECT p.player_name, ps.pts, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22003 AND ps.pts >= 20 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",16,comparison,hard
players who averaged a 20 5 double in scoring and assists in 2009 min 50 games,"SELECT p.player_name, ps.pts, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22008 AND ps.pts >= 20 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",16,comparison,hard
players who averaged a 20 5 double in scoring and assists in 2014 min 50 games,"SELECT p.player_name, ps.pts, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22013 AND ps.pts >= 20 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",16,comparison,hard
players who averaged a 20 5 double in scoring and assists in 2019 min 50 games,"SELECT p.player_name, ps.pts, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22018 AND ps.pts >= 20 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",16,comparison,hard
players who averaged a 20 5 double in scoring and assists in 2023 min 50 games,"SELECT p.player_name, ps.pts, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22022 AND ps.pts >= 20 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",16,comparison,hard
players who averaged at least 15 pts 8 reb and 5 ast in 2018 min 50 games,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22017 AND ps.pts >= 15 AND ps.reb >= 8 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",17,other,medium
players who averaged at least 15 pts 8 reb and 5 ast in 2022 min 50 games,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22021 AND ps.pts >= 15 AND ps.reb >= 8 AND ps.ast >= 5 AND ps.gp >= 50 ORDER BY ps.pts DESC;",17,other,medium
players who averaged at least 25 pts 5 reb and 8 ast in 2019 min 50 games,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22018 AND ps.pts >= 25 AND ps.reb >= 5 AND ps.ast >= 8 AND ps.gp >= 50 ORDER BY ps.pts DESC;",17,other,medium
players who averaged at least 25 pts 5 reb and 8 ast in 2023 min 50 games,"SELECT p.player_name, ps.pts, ps.reb, ps.ast FROM player p JOIN player_season ps ON p.player_id = ps.player_id WHERE ps.season_id = 22022 AND ps.pts >= 25 AND ps.reb >= 5 AND ps.ast >= 8 AND ps.gp >= 50 ORDER BY ps.pts DESC;",17,other,medium
players with over 100 triple doubles in their career,"SELECT p.player_name, SUM(pg.td3) AS career_td3 FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING SUM(pg.td3) >= 100 ORDER BY career_td3 DESC;",9,other,hard
players with over 50 triple doubles in their career,"SELECT p.player_name, SUM(pg.td3) AS career_td3 FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING SUM(pg.td3) >= 50 ORDER BY career_td3 DESC;",9,other,hard
players with over 500 career double doubles,"SELECT p.player_name, SUM(pg.dd2) AS career_dd2 FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id GROUP BY p.player_name HAVING SUM(pg.dd2) >= 500 ORDER BY career_dd2 DESC;",7,other,medium
players who averaged over 3 blocks per game in a season min 50 games,"SELECT DISTINCT p.player_name, pg.season_id, pg.blk * 1.0 / pg.gp AS blk_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.gp >= 50 AND pg.blk * 1.0 / pg.gp >= 3 ORDER BY blk_pg DESC;",14,other,medium
players who averaged over 3 blocks per game in 2005 min 50 games,"SELECT p.player_name, pg.blk * 1.0 / pg.gp AS blk_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22004 AND pg.gp >= 50 AND pg.blk * 1.0 / pg.gp >= 3 ORDER BY blk_pg DESC;",13,other,medium
players who averaged over 2 steals per game in 2003 min 50 games,"SELECT p.player_name, pg.stl * 1.0 / pg.gp AS stl_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22002 AND pg.gp >= 50 AND pg.stl * 1.0 / pg.gp >= 2 ORDER BY stl_pg DESC;",13,other,medium
players who averaged over 2 steals per game in 2008 min 50 games,"SELECT p.player_name, pg.stl * 1.0 / pg.gp AS stl_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22007 AND pg.gp >= 50 AND pg.stl * 1.0 / pg.gp >= 2 ORDER BY stl_pg DESC;",13,other,medium
players who averaged over 2 steals per game in 2015 min 50 games,"SELECT p.player_name, pg.stl * 1.0 / pg.gp AS stl_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22014 AND pg.gp >= 50 AND pg.stl * 1.0 / pg.gp >= 2 ORDER BY stl_pg DESC;",13,other,medium
players who averaged over 38 minutes per game in 2003 min 50 games,"SELECT p.player_name, pg.min * 1.0 / pg.gp AS min_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22002 AND pg.gp >= 50 AND pg.min * 1.0 / pg.gp >= 38 ORDER BY min_pg DESC;",13,other,medium
players who averaged over 38 minutes per game in 2007 min 50 games,"SELECT p.player_name, pg.min * 1.0 / pg.gp AS min_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22006 AND pg.gp >= 50 AND pg.min * 1.0 / pg.gp >= 38 ORDER BY min_pg DESC;",13,other,medium
players who averaged over 38 minutes per game in 2012 min 50 games,"SELECT p.player_name, pg.min * 1.0 / pg.gp AS min_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22011 AND pg.gp >= 50 AND pg.min * 1.0 / pg.gp >= 38 ORDER BY min_pg DESC;",13,other,medium
players who averaged over 35 minutes per game in 2018 min 50 games,"SELECT p.player_name, pg.min * 1.0 / pg.gp AS min_pg FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22017 AND pg.gp >= 50 AND pg.min * 1.0 / pg.gp >= 35 ORDER BY min_pg DESC;",13,other,medium
total minutes played by lebron james across his career,"SELECT p.player_name, SUM(pg.min) AS career_min FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'LeBron James' GROUP BY p.player_name;",9,other,medium
total minutes played by kobe bryant across his career,"SELECT p.player_name, SUM(pg.min) AS career_min FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Kobe Bryant' GROUP BY p.player_name;",9,other,medium
total minutes played by dirk nowitzki across his career,"SELECT p.player_name, SUM(pg.min) AS career_min FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE p.player_name = 'Dirk Nowitzki' GROUP BY p.player_name;",9,other,medium
all players who played at least 82 games in 2019,"SELECT p.player_name, pg.gp FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22018 AND pg.gp >= 82 ORDER BY p.player_name;",10,list,medium
all players who played at least 82 games in 2016,"SELECT p.player_name, pg.gp FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22015 AND pg.gp >= 82 ORDER BY p.player_name;",10,list,medium
all players who played at least 82 games in 2013,"SELECT p.player_name, pg.gp FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22012 AND pg.gp >= 82 ORDER BY p.player_name;",10,list,medium
all players who played fewer than 10 games in 2022,"SELECT p.player_name, pg.gp FROM player p JOIN player_general_traditional_total pg ON p.player_id = pg.player_id WHERE pg.season_id = 22021 AND pg.gp < 10 ORDER BY pg.gp ASC LIMIT 20;",10,list,medium
